review_id,product_id,customer_id,country_code,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,total_votes,size_purchased,color_purchased,fit_rating,quality_rating,style_rating,review_status,moderated_by,created_at,updated_at
REV_2024_012737,PROD_000030,CUST_NL_0001386,DE,3,Not as expected,Runs larger than expected but overall satisfied with the purchase.,2024-04-22,True,5,53,S,,runs_large,5,1,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012738,PROD_000101,CUST_NL_0001374,BE,4,Will buy again,Good value for money. The style is trendy and comfortable to wear.,2024-08-01,True,2,41,,White,true_to_size,1,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012739,PROD_000072,CUST_LU_0001974,FR,4,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-03-24,True,17,58,XL,Green,runs_small,4,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012740,PROD_000011,CUST_FR_0000770,LU,2,Comfortable wear,The material feels cheap and the sizing is off. Disappointed.,2024-07-03,True,5,11,42,Black,runs_small,4,,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012741,PROD_000209,CUST_DE_0000296,NL,5,Disappointed with quality,This item exceeded my expectations. Great quality and fast shipping!,2024-03-29,True,43,19,42,,runs_large,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012742,PROD_000140,CUST_DE_0000552,FR,5,Good for the price,The material feels cheap and the sizing is off. Disappointed.,2024-05-24,True,4,50,40,Black,runs_large,4,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012743,PROD_000090,CUST_DE_0000209,NL,2,Excellent value,Excellent quality and exactly as described. Will definitely order again.,2024-02-20,True,17,52,S,White,true_to_size,,1,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012744,PROD_000017,CUST_DE_0000014,LU,4,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-06-12,True,38,25,,,,,3,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012745,PROD_000059,CUST_DE_0000583,LU,4,Comfortable wear,Good value for money. The style is trendy and comfortable to wear.,2024-10-18,True,44,47,M,Brown,,4,1,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012746,PROD_000040,CUST_LU_0001967,DE,2,Amazing material,This item exceeded my expectations. Great quality and fast shipping!,2024-01-24,True,1,30,,Black,runs_small,3,2,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012747,PROD_000191,CUST_FR_0000889,BE,5,Disappointed with quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-07-08,False,2,11,L,Green,,1,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012748,PROD_000054,CUST_NL_0001395,LU,2,Good for the price,Perfect fit and beautiful color. Highly recommend this product.,2024-01-10,False,43,36,36,Blue,true_to_size,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012749,PROD_000021,CUST_DE_0000645,BE,3,Will buy again,Good value for money. The style is trendy and comfortable to wear.,2024-03-26,True,44,13,40,White,runs_small,4,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012750,PROD_000134,CUST_FR_0001144,BE,4,Perfect fit,The material feels cheap and the sizing is off. Disappointed.,2024-02-20,False,45,39,,,runs_large,3,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012751,PROD_000093,CUST_FR_0001101,LU,3,Amazing material,Good value for money. The style is trendy and comfortable to wear.,2024-05-05,True,23,6,42,,true_to_size,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012752,PROD_000258,CUST_BE_0001891,NL,4,Amazing material,Perfect fit and beautiful color. Highly recommend this product.,2024-08-31,True,15,21,XL,Navy,true_to_size,1,4,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012753,PROD_000088,CUST_DE_0000022,LU,4,Great quality,The material feels cheap and the sizing is off. Disappointed.,2024-03-28,True,2,31,,Pink,true_to_size,5,3,approved,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012754,PROD_000142,CUST_FR_0000736,LU,4,Perfect fit,This item exceeded my expectations. Great quality and fast shipping!,2024-04-25,True,25,34,,Black,runs_large,2,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012755,PROD_000245,CUST_NL_0001202,LU,5,Runs small,Good value for money. The style is trendy and comfortable to wear.,2024-09-15,True,16,39,M,Blue,runs_small,1,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012756,PROD_000011,CUST_DE_0000471,LU,2,Beautiful design,Perfect fit and beautiful color. Highly recommend this product.,2024-05-01,True,18,32,,Black,runs_small,1,,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012757,PROD_000096,CUST_NL_0001257,NL,4,Comfortable wear,Excellent quality and exactly as described. Will definitely order again.,2024-06-07,True,7,53,32,,true_to_size,4,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012758,PROD_000102,CUST_DE_0000030,FR,3,Love this product!,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-08-15,True,2,1,M,,true_to_size,,4,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012759,PROD_000033,CUST_FR_0000733,BE,4,Not as expected,Beautiful design but arrived with some loose threads. Still keeping it.,2024-10-24,True,0,26,36,Pink,,3,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012760,PROD_000231,CUST_DE_0000218,DE,4,Love this product!,Excellent quality and exactly as described. Will definitely order again.,2024-09-29,True,12,9,42,Brown,runs_large,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012761,PROD_000046,CUST_DE_0000246,LU,5,Highly recommended,Perfect fit and beautiful color. Highly recommend this product.,2024-09-04,True,45,41,,Navy,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012762,PROD_000197,CUST_DE_0000191,BE,4,Perfect fit,Good value for money. The style is trendy and comfortable to wear.,2024-06-10,True,12,51,32,,,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012763,PROD_000236,CUST_DE_0000101,FR,4,Runs small,This item exceeded my expectations. Great quality and fast shipping!,2024-01-09,True,35,52,,Pink,,1,2,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012764,PROD_000217,CUST_DE_0000601,BE,5,Highly recommended,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-06-17,True,16,15,,Black,,2,1,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012765,PROD_000060,CUST_DE_0000474,LU,4,Excellent value,Runs larger than expected but overall satisfied with the purchase.,2024-04-01,True,14,25,34,Blue,true_to_size,2,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012766,PROD_000261,CUST_BE_0001809,BE,5,Stylish and practical,Excellent quality and exactly as described. Will definitely order again.,2024-07-31,True,35,21,XS,,runs_small,2,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012767,PROD_000146,CUST_DE_0000285,LU,2,Good for the price,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-09-14,True,33,52,36,Blue,true_to_size,,3,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012768,PROD_000042,CUST_DE_0000151,BE,5,Stylish and practical,This item exceeded my expectations. Great quality and fast shipping!,2024-04-25,True,22,22,,Green,,1,3,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012769,PROD_000104,CUST_DE_0000132,DE,5,Not as expected,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-17,False,26,3,32,,runs_small,4,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012770,PROD_000246,CUST_BE_0001701,DE,4,Excellent value,This item exceeded my expectations. Great quality and fast shipping!,2024-02-22,True,32,8,,Pink,runs_small,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012771,PROD_000131,CUST_NL_0001335,LU,4,Poor stitching,Beautiful design but arrived with some loose threads. Still keeping it.,2024-09-16,False,23,39,,Red,true_to_size,4,3,pending,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012772,PROD_000203,CUST_NL_0001281,FR,5,Excellent value,The material feels cheap and the sizing is off. Disappointed.,2024-07-31,True,42,24,XL,White,true_to_size,3,5,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012773,PROD_000189,CUST_DE_0000576,NL,5,Good for the price,The material feels cheap and the sizing is off. Disappointed.,2024-07-18,True,27,8,36,,runs_large,4,5,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012774,PROD_000138,CUST_DE_0000173,FR,5,Stylish and practical,The material feels cheap and the sizing is off. Disappointed.,2024-03-26,True,32,16,36,Brown,,2,,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012775,PROD_000260,CUST_NL_0001322,FR,4,Love this product!,Beautiful design but arrived with some loose threads. Still keeping it.,2024-04-05,True,4,33,,Brown,runs_large,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012776,PROD_000271,CUST_LU_0001923,BE,3,Disappointed with quality,Perfect fit and beautiful color. Highly recommend this product.,2024-10-17,True,0,39,,Black,runs_small,,1,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012777,PROD_000041,CUST_FR_0001178,DE,4,Stylish and practical,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-31,True,19,54,,,,,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012778,PROD_000048,CUST_DE_0000568,NL,5,Highly recommended,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-19,False,39,11,,,true_to_size,5,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012779,PROD_000252,CUST_FR_0001049,BE,4,Highly recommended,Excellent quality and exactly as described. Will definitely order again.,2024-07-15,True,27,54,XS,,runs_large,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012780,PROD_000203,CUST_FR_0001050,BE,4,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-01-05,True,40,24,,Brown,true_to_size,,,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012781,PROD_000078,CUST_BE_0001894,NL,3,Amazing material,Excellent quality and exactly as described. Will definitely order again.,2024-10-18,True,26,17,,White,,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012782,PROD_000100,CUST_FR_0001016,BE,5,Stylish and practical,Runs larger than expected but overall satisfied with the purchase.,2024-08-03,True,44,13,38,Pink,,5,2,pending,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012783,PROD_000195,CUST_DE_0000554,LU,4,Comfortable wear,The material feels cheap and the sizing is off. Disappointed.,2024-03-16,True,13,7,L,Black,,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012784,PROD_000188,CUST_BE_0001809,BE,4,Beautiful design,Perfect fit and beautiful color. Highly recommend this product.,2024-04-30,False,45,44,S,,runs_large,1,,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012785,PROD_000165,CUST_BE_0001860,FR,2,Poor stitching,Beautiful design but arrived with some loose threads. Still keeping it.,2024-06-17,True,9,45,,Grey,,4,5,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012786,PROD_000266,CUST_NL_0001299,LU,5,Not as expected,Perfect fit and beautiful color. Highly recommend this product.,2024-01-09,True,50,23,,Blue,runs_large,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012787,PROD_000001,CUST_NL_0001542,LU,5,Disappointed with quality,Good value for money. The style is trendy and comfortable to wear.,2024-08-26,False,17,2,36,Blue,,4,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012788,PROD_000139,CUST_DE_0000279,FR,4,Excellent value,This item exceeded my expectations. Great quality and fast shipping!,2024-09-05,False,49,16,M,Grey,true_to_size,4,1,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012789,PROD_000031,CUST_NL_0001255,BE,5,Amazing material,Runs larger than expected but overall satisfied with the purchase.,2024-03-07,True,43,25,40,White,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012790,PROD_000165,CUST_DE_0000064,NL,5,Stylish and practical,Runs larger than expected but overall satisfied with the purchase.,2024-04-03,True,30,2,,Red,,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012791,PROD_000254,CUST_DE_0000595,NL,5,Poor stitching,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-18,False,8,44,32,,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012792,PROD_000032,CUST_NL_0001570,DE,5,Not as expected,This item exceeded my expectations. Great quality and fast shipping!,2024-06-25,True,30,14,34,,,3,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012793,PROD_000074,CUST_DE_0000256,LU,3,Not as expected,Good value for money. The style is trendy and comfortable to wear.,2024-01-21,True,41,19,34,White,true_to_size,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012794,PROD_000148,CUST_BE_0001625,BE,5,Excellent value,Good value for money. The style is trendy and comfortable to wear.,2024-05-25,True,8,22,32,Black,runs_large,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012795,PROD_000017,CUST_NL_0001595,FR,2,Stylish and practical,Excellent quality and exactly as described. Will definitely order again.,2024-03-29,True,1,46,L,Red,true_to_size,5,,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012796,PROD_000255,CUST_FR_0000867,LU,4,Good for the price,Runs larger than expected but overall satisfied with the purchase.,2024-03-03,True,36,9,38,Blue,,3,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012797,PROD_000162,CUST_BE_0001831,LU,4,Good for the price,Perfect fit and beautiful color. Highly recommend this product.,2024-06-09,True,38,7,XL,Navy,runs_large,1,2,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012798,PROD_000159,CUST_FR_0000727,NL,4,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-10-04,True,5,10,42,,,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012799,PROD_000186,CUST_DE_0000328,DE,2,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-02-25,True,3,16,S,,,3,,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012800,PROD_000018,CUST_NL_0001558,NL,2,Not as expected,Excellent quality and exactly as described. Will definitely order again.,2024-04-21,True,4,38,,Blue,true_to_size,4,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012801,PROD_000232,CUST_DE_0000392,BE,5,Not as expected,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-03-08,True,29,38,42,,true_to_size,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012802,PROD_000072,CUST_DE_0000550,NL,5,Excellent value,Beautiful design but arrived with some loose threads. Still keeping it.,2024-05-16,True,7,12,32,Brown,runs_large,,5,approved,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012803,PROD_000025,CUST_DE_0000050,DE,5,Beautiful design,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-23,True,22,13,42,Blue,runs_small,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012804,PROD_000214,CUST_DE_0000696,LU,4,Love this product!,Runs larger than expected but overall satisfied with the purchase.,2024-08-16,True,16,29,,,,2,4,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012805,PROD_000054,CUST_DE_0000479,LU,5,Great quality,The material feels cheap and the sizing is off. Disappointed.,2024-09-17,True,28,27,S,Brown,,5,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012806,PROD_000240,CUST_DE_0000277,BE,5,Runs small,The material feels cheap and the sizing is off. Disappointed.,2024-01-07,True,7,26,38,Black,runs_large,,1,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012807,PROD_000113,CUST_FR_0000871,BE,5,Excellent value,Perfect fit and beautiful color. Highly recommend this product.,2024-09-23,True,17,5,S,Green,,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012808,PROD_000015,CUST_NL_0001377,BE,5,Runs small,Beautiful design but arrived with some loose threads. Still keeping it.,2024-05-06,True,17,29,,Blue,,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012809,PROD_000239,CUST_FR_0000820,BE,4,Disappointed with quality,Good value for money. The style is trendy and comfortable to wear.,2024-03-27,True,8,43,S,Navy,,2,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012810,PROD_000224,CUST_BE_0001647,LU,4,Highly recommended,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-09-24,True,38,59,,Green,,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012811,PROD_000078,CUST_BE_0001788,NL,3,Not as expected,Runs larger than expected but overall satisfied with the purchase.,2024-02-27,True,29,21,34,,runs_large,5,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012812,PROD_000185,CUST_FR_0001001,DE,4,Excellent value,Excellent quality and exactly as described. Will definitely order again.,2024-09-18,True,33,24,38,Blue,runs_large,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012813,PROD_000176,CUST_DE_0000381,NL,4,Great quality,Good value for money. The style is trendy and comfortable to wear.,2024-07-15,True,33,3,S,Navy,runs_large,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012814,PROD_000168,CUST_DE_0000189,BE,4,Poor stitching,Excellent quality and exactly as described. Will definitely order again.,2024-06-21,True,11,33,36,,true_to_size,5,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012815,PROD_000201,CUST_BE_0001634,FR,2,Will buy again,Good value for money. The style is trendy and comfortable to wear.,2024-02-03,True,26,54,34,,runs_large,4,3,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012816,PROD_000016,CUST_FR_0000753,LU,2,Love this product!,The material feels cheap and the sizing is off. Disappointed.,2024-08-15,True,35,38,XL,Brown,runs_large,2,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012817,PROD_000254,CUST_BE_0001818,BE,4,Highly recommended,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-10-25,True,36,4,38,Brown,true_to_size,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012818,PROD_000146,CUST_NL_0001283,DE,5,Beautiful design,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-10,True,4,4,XL,Grey,,3,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012819,PROD_000179,CUST_DE_0000467,LU,5,Will buy again,Beautiful design but arrived with some loose threads. Still keeping it.,2024-09-21,True,41,13,34,Navy,runs_large,5,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012820,PROD_000073,CUST_NL_0001231,NL,5,Beautiful design,Perfect fit and beautiful color. Highly recommend this product.,2024-06-16,True,18,4,40,Pink,,2,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012821,PROD_000083,CUST_NL_0001576,LU,5,Will buy again,Beautiful design but arrived with some loose threads. Still keeping it.,2024-06-17,True,15,28,,Green,true_to_size,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012822,PROD_000179,CUST_FR_0001158,NL,2,Disappointed with quality,Runs larger than expected but overall satisfied with the purchase.,2024-03-13,True,44,58,42,Grey,,4,,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012823,PROD_000113,CUST_DE_0000335,LU,4,Disappointed with quality,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-09-04,False,25,8,,Brown,runs_small,3,,pending,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012824,PROD_000198,CUST_FR_0000718,BE,5,Disappointed with quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-08-27,True,10,32,34,Brown,runs_large,2,,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012825,PROD_000007,CUST_FR_0000870,DE,3,Good for the price,Excellent quality and exactly as described. Will definitely order again.,2024-02-27,False,9,43,,Blue,,4,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012826,PROD_000023,CUST_LU_0001935,LU,4,Stylish and practical,The material feels cheap and the sizing is off. Disappointed.,2024-06-21,True,46,28,L,,,4,2,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012827,PROD_000107,CUST_BE_0001816,BE,1,Will buy again,This item exceeded my expectations. Great quality and fast shipping!,2024-10-02,True,29,5,,Pink,,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012828,PROD_000187,CUST_NL_0001272,LU,4,Highly recommended,Runs larger than expected but overall satisfied with the purchase.,2024-07-23,True,17,0,36,,true_to_size,,,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012829,PROD_000026,CUST_DE_0000507,NL,2,Great quality,This item exceeded my expectations. Great quality and fast shipping!,2024-06-23,True,28,58,XL,,runs_small,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012830,PROD_000136,CUST_FR_0000762,NL,5,Runs small,Perfect fit and beautiful color. Highly recommend this product.,2024-04-30,True,20,1,XS,Red,true_to_size,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012831,PROD_000186,CUST_BE_0001663,LU,4,Comfortable wear,The material feels cheap and the sizing is off. Disappointed.,2024-04-29,True,41,58,,Green,runs_large,,5,approved,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012832,PROD_000173,CUST_FR_0000895,DE,2,Not as expected,Runs larger than expected but overall satisfied with the purchase.,2024-07-28,False,33,11,XL,,runs_large,3,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012833,PROD_000065,CUST_DE_0000290,NL,4,Love this product!,Perfect fit and beautiful color. Highly recommend this product.,2024-08-26,True,47,9,40,,,1,1,pending,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012834,PROD_000017,CUST_DE_0000627,NL,1,Good for the price,Good value for money. The style is trendy and comfortable to wear.,2024-06-07,True,31,45,,Blue,runs_large,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012835,PROD_000006,CUST_NL_0001332,FR,5,Great quality,Good value for money. The style is trendy and comfortable to wear.,2024-08-30,True,14,1,32,,true_to_size,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012836,PROD_000073,CUST_NL_0001471,BE,5,Will buy again,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-08-07,True,36,41,42,,,2,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012837,PROD_000041,CUST_FR_0000808,NL,5,Perfect fit,The material feels cheap and the sizing is off. Disappointed.,2024-07-12,True,30,57,,,true_to_size,4,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012838,PROD_000074,CUST_NL_0001238,NL,4,Not as expected,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-18,False,41,53,,Green,,1,5,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012839,PROD_000208,CUST_FR_0000906,NL,5,Comfortable wear,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-01-06,True,18,2,M,Brown,runs_large,1,4,approved,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012840,PROD_000009,CUST_DE_0000615,FR,5,Will buy again,The material feels cheap and the sizing is off. Disappointed.,2024-04-22,True,31,44,,,,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012841,PROD_000221,CUST_NL_0001231,NL,3,Comfortable wear,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-08-31,True,47,43,34,Black,runs_large,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012842,PROD_000125,CUST_NL_0001245,FR,2,Beautiful design,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-04-30,True,26,37,,Blue,runs_small,2,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012843,PROD_000240,CUST_NL_0001268,FR,5,Comfortable wear,This item exceeded my expectations. Great quality and fast shipping!,2024-05-24,True,46,44,XS,Blue,,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012844,PROD_000248,CUST_DE_0000587,BE,4,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-01-06,True,48,59,,Green,,,5,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012845,PROD_000073,CUST_FR_0001200,BE,4,Comfortable wear,This item exceeded my expectations. Great quality and fast shipping!,2024-07-30,True,28,16,,Brown,,4,,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012846,PROD_000012,CUST_NL_0001394,BE,4,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-06-12,True,45,37,XL,Black,runs_large,3,5,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012847,PROD_000007,CUST_BE_0001860,DE,5,Will buy again,The material feels cheap and the sizing is off. Disappointed.,2024-01-06,True,37,17,M,Brown,true_to_size,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012848,PROD_000105,CUST_LU_0001940,FR,2,Amazing material,Good value for money. The style is trendy and comfortable to wear.,2024-09-04,True,11,24,40,Navy,,2,1,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012849,PROD_000208,CUST_NL_0001214,DE,3,Good for the price,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-07-14,True,47,46,,,runs_small,2,5,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012850,PROD_000010,CUST_FR_0000800,NL,3,Comfortable wear,Excellent quality and exactly as described. Will definitely order again.,2024-09-15,True,46,57,,,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012851,PROD_000263,CUST_DE_0000637,LU,4,Perfect fit,This item exceeded my expectations. Great quality and fast shipping!,2024-08-12,True,46,1,,Grey,,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012852,PROD_000204,CUST_DE_0000518,DE,4,Comfortable wear,Beautiful design but arrived with some loose threads. Still keeping it.,2024-02-29,True,1,12,,Black,,4,2,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012853,PROD_000271,CUST_NL_0001448,DE,3,Amazing material,Good value for money. The style is trendy and comfortable to wear.,2024-02-10,True,5,17,32,Red,,,4,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_012854,PROD_000216,CUST_BE_0001676,LU,5,Stylish and practical,Beautiful design but arrived with some loose threads. Still keeping it.,2024-05-06,True,9,17,36,Black,runs_small,,3,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
